uri,created,toNotation,fromNotation,type
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707650,2024-10-30,800004264,4131992-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707669,2024-10-30,800218891,4130207-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707669,2024-10-30,800218891,4039305-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707677,2024-10-30,800137404,4432978-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707677,2024-10-30,800137404,4039305-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707685,2024-10-30,800119036,4133586-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707685,2024-10-30,800119036,4039305-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707693,2024-10-30,800685469,4039305-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707693,2024-10-30,800685469,4134175-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707693,2024-10-30,800685469,4143395-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707707,2024-10-30,800421369,4076000-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707707,2024-10-30,800421369,4039305-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707715,2024-10-30,800353548,4132369-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707715,2024-10-30,800353548,4039305-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707723,2024-10-30,800019590,4048579-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707723,2024-10-30,800019590,4039305-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707731,2024-10-30,800067893,4050129-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707731,2024-10-30,800067893,4039305-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670774X,2024-10-30,800509466,4057952-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670774X,2024-10-30,800509466,4039305-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707758,2024-10-30,800484031,4039338-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707758,2024-10-30,800484031,4057952-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707766,2024-10-30,800518514,4114599-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707766,2024-10-30,800518514,4153521-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707774,2024-10-30,800053317,4046584-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707774,2024-10-30,800053317,4169980-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707782,2024-10-30,800574517,4064286-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707782,2024-10-30,800574517,4752223-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707790,2024-10-30,800589641,4134363-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707790,2024-10-30,800589641,4005081-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707804,2024-10-30,800068254,4277668-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707804,2024-10-30,800068254,4312266-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707812,2024-10-30,800603223,4003434-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707812,2024-10-30,800603223,4114599-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707812,2024-10-30,800603223,4126014-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707820,2024-10-30,800492420,4027366-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707820,2024-10-30,800492420,4135885-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707839,2024-10-30,800122503,4170174-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707839,2024-10-30,800122503,4363945-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707847,2024-10-30,800021973,4191985-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707847,2024-10-30,800021973,4072885-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707855,2024-10-30,800340138,4129994-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707855,2024-10-30,800340138,4069027-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707863,2024-10-30,800581418,4027366-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707863,2024-10-30,800581418,4140386-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707871,2024-10-30,800640499,4039785-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707871,2024-10-30,800640499,4039305-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670788X,2024-10-30,800292858,4039785-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670788X,2024-10-30,800292858,4117573-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707898,2024-10-30,800551852,4117573-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707898,2024-10-30,800551852,4120755-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707901,2024-10-30,800119919,4040222-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707901,2024-10-30,800119919,4209283-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670791X,2024-10-30,800519734,4040222-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670791X,2024-10-30,800519734,4127783-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707928,2024-10-30,800668603,4040457-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707928,2024-10-30,800668603,4133768-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707936,2024-10-30,800137526,4017894-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707936,2024-10-30,800137526,4449808-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707944,2024-10-30,800061913,4270956-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707944,2024-10-30,800061913,4063696-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707952,2024-10-30,800062145,4072885-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707952,2024-10-30,800062145,4170711-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707960,2024-10-30,800249351,4012402-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707960,2024-10-30,800249351,4170711-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707960,2024-10-30,800249351,4062875-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707979,2024-10-30,800651601,4162071-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707979,2024-10-30,800651601,4003694-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707987,2024-10-30,800111209,4170711-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707987,2024-10-30,800111209,4072885-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707995,2024-10-30,800457803,4787401-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346707995,2024-10-30,800457803,4125488-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708002,2024-10-30,800300840,7791249-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708002,2024-10-30,800300840,4156285-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708010,2024-10-30,800539201,4027366-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708010,2024-10-30,800539201,4225195-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708029,2024-10-30,800230037,4117573-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708029,2024-10-30,800230037,4225195-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708037,2024-10-30,800372063,4258813-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708037,2024-10-30,800372063,112620336X,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708045,2024-10-30,800109887,4066493-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708045,2024-10-30,800109887,4030426-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708053,2024-10-30,800158120,4032081-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708053,2024-10-30,800158120,4112646-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708061,2024-10-30,800048189,4421423-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708061,2024-10-30,800048189,4046235-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670807X,2024-10-30,800131501,4421423-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670807X,2024-10-30,800131501,4112646-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708088,2024-10-30,800145943,4019737-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708088,2024-10-30,800145943,4122795-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708096,2024-10-30,800426193,4041074-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708096,2024-10-30,800426193,4052309-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670810X,2024-10-30,800118324,4192802-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670810X,2024-10-30,800118324,4171044-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708118,2024-10-30,800414993,4034870-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708118,2024-10-30,800414993,4114279-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708126,2024-10-30,800349178,4034870-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708126,2024-10-30,800349178,4273138-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708126,2024-10-30,800349178,4019014-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708134,2024-10-30,800346366,4034870-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708134,2024-10-30,800346366,4247897-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708142,2024-10-30,800520928,4034870-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708142,2024-10-30,800520928,4164266-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708150,2024-10-30,800323019,4034870-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708150,2024-10-30,800323019,4272526-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708169,2024-10-30,800402507,4041169-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708169,2024-10-30,800402507,4062947-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708177,2024-10-30,800385230,4120787-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708177,2024-10-30,800385230,4191991-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708185,2024-10-30,800320522,4124630-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708185,2024-10-30,800320522,4041279-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708193,2024-10-30,800222835,4123108-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708193,2024-10-30,800222835,4041279-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708207,2024-10-30,800644684,4211061-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708207,2024-10-30,800644684,4014957-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708215,2024-10-30,800614189,4069715-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708215,2024-10-30,800614189,4328165-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708215,2024-10-30,800614189,4056618-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708223,2024-10-30,800482049,4204973-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708223,2024-10-30,800482049,4056618-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708223,2024-10-30,800482049,4057952-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708231,2024-10-30,800162372,4039305-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708231,2024-10-30,800162372,4135577-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708231,2024-10-30,800162372,4059205-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670824X,2024-10-30,800138768,4059276-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670824X,2024-10-30,800138768,4032386-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708258,2024-10-30,800283307,4032312-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708258,2024-10-30,800283307,4115804-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708258,2024-10-30,800283307,4056618-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708266,2024-10-30,800140738,4063254-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708266,2024-10-30,800140738,4056618-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708274,2024-10-30,800213259,4129066-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708274,2024-10-30,800213259,4056618-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708282,2024-10-30,800184163,4041279-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708282,2024-10-30,800184163,4061644-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708290,2024-10-30,800129785,4052385-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708290,2024-10-30,800129785,4171217-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708304,2024-10-30,800185574,4047347-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708304,2024-10-30,800185574,4027089-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708312,2024-10-30,800455742,4726361-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708312,2024-10-30,800455742,4056618-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708312,2024-10-30,800455742,4132367-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708320,2024-10-30,800217005,4064228-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708320,2024-10-30,800217005,4120755-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708339,2024-10-30,800531516,4125488-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708339,2024-10-30,800531516,4115744-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708347,2024-10-30,800629555,4064228-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708347,2024-10-30,800629555,4120755-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708355,2024-10-30,800416736,4063696-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708355,2024-10-30,800416736,4042079-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708363,2024-10-30,800039201,4042114-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708363,2024-10-30,800039201,4065579-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708371,2024-10-30,800209965,4062901-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708371,2024-10-30,800209965,4456218-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670838X,2024-10-30,800665150,4129776-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670838X,2024-10-30,800665150,4056618-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708398,2024-10-30,800424247,4155267-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708398,2024-10-30,800424247,4022378-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708401,2024-10-30,800412099,4063696-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708401,2024-10-30,800412099,4197285-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670841X,2024-10-30,800661389,4131014-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670841X,2024-10-30,800661389,4194424-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708428,2024-10-30,800043529,7571456-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708428,2024-10-30,800043529,4063698-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708436,2024-10-30,800111091,4027366-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708436,2024-10-30,800111091,4323402-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708444,2024-10-30,800244440,4120503-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708444,2024-10-30,800244440,4187645-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708452,2024-10-30,800077027,4331181-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708452,2024-10-30,800077027,4064228-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708452,2024-10-30,800077027,4026899-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708460,2024-10-30,800627996,4331181-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708460,2024-10-30,800627996,4003434-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708479,2024-10-30,800125524,4331181-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708479,2024-10-30,800125524,4197222-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708487,2024-10-30,800120325,4115411-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708487,2024-10-30,800120325,4003832-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708495,2024-10-30,800426289,4115411-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708495,2024-10-30,800426289,4068297-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708509,2024-10-30,800115040,4027366-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708509,2024-10-30,800115040,4042626-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708517,2024-10-30,800692205,4042689-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708517,2024-10-30,800692205,4200802-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708525,2024-10-30,800623230,4190791-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708525,2024-10-30,800623230,4143337-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708533,2024-10-30,800444013,4143337-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708533,2024-10-30,800444013,4069715-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708541,2024-10-30,800560086,4180486-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708541,2024-10-30,800560086,4143328-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670855X,2024-10-30,800097973,4052385-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670855X,2024-10-30,800097973,4137151-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708568,2024-10-30,800118275,4003434-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708568,2024-10-30,800118275,4131070-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708576,2024-10-30,800329487,4136104-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708576,2024-10-30,800329487,4275659-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708584,2024-10-30,800318806,4172194-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708584,2024-10-30,800318806,4154756-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708584,2024-10-30,800318806,4168246-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708592,2024-10-30,800279466,4113458-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708592,2024-10-30,800279466,4154987-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708606,2024-10-30,800293174,4018776-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708606,2024-10-30,800293174,4039305-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708614,2024-10-30,800005544,4057952-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708614,2024-10-30,800005544,4039305-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708622,2024-10-30,800297920,4043169-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708622,2024-10-30,800297920,4260439-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708630,2024-10-30,800114438,4056673-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708630,2024-10-30,800114438,4043150-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708649,2024-10-30,800332257,4043136-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708649,2024-10-30,800332257,4005979-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708657,2024-10-30,800214454,4043136-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708657,2024-10-30,800214454,4017894-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708665,2024-10-30,800555359,4043136-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708665,2024-10-30,800555359,4020754-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708673,2024-10-30,800643070,4043136-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708673,2024-10-30,800643070,4061644-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708681,2024-10-30,800553724,4043136-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708681,2024-10-30,800553724,4062901-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670869X,2024-10-30,800081495,4195552-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670869X,2024-10-30,800081495,4140009-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708703,2024-10-30,800095316,4032081-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708703,2024-10-30,800095316,4043207-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708711,2024-10-30,800459844,4037278-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708711,2024-10-30,800459844,4038971-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670872X,2024-10-30,800322830,4027286-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670872X,2024-10-30,800322830,4079351-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708738,2024-10-30,800410724,4003857-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708738,2024-10-30,800410724,4326311-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708746,2024-10-30,800105207,7556759-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708746,2024-10-30,800105207,4203217-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708754,2024-10-30,800251562,4043649-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708754,2024-10-30,800251562,4044737-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708762,2024-10-30,800063787,4238276-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708762,2024-10-30,800063787,4177066-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708762,2024-10-30,800063787,4312269-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708770,2024-10-30,800372863,4135420-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708770,2024-10-30,800372863,4795237-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708770,2024-10-30,800372863,4003846-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708789,2024-10-30,800614686,4135420-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708789,2024-10-30,800614686,4027366-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708797,2024-10-30,800534404,4027366-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708797,2024-10-30,800534404,4191867-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708800,2024-10-30,800466393,4231694-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708800,2024-10-30,800466393,4191867-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708819,2024-10-30,800153733,4246114-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708819,2024-10-30,800153733,4043774-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708827,2024-10-30,800156950,4391582-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708827,2024-10-30,800156950,4017894-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708835,2024-10-30,800220197,4079344-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708835,2024-10-30,800220197,4037278-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708843,2024-10-30,800256490,4172762-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708843,2024-10-30,800256490,4113393-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708843,2024-10-30,800256490,4043774-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708851,2024-10-30,800358579,4046584-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708851,2024-10-30,800358579,4115464-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670886X,2024-10-30,800093170,4022378-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134670886X,2024-10-30,800093170,4043774-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708878,2024-10-30,800304416,4131113-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708878,2024-10-30,800304416,4115804-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708886,2024-10-30,800348246,4010071-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708886,2024-10-30,800348246,4075699-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708894,2024-10-30,800656756,4028808-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346708894,2024-10-30,800656756,4075699-3,≈
